Client_ID,Estimated_Income,Bank_Loans,Business_Lending,Credit_Card_Balance,Saving_Accounts,Checking_Accounts,Foreign_Currency_Account,Joined_Bank,Engagement Days,Income Band,Total_Loan,Processing_Fee,Nationality,Gender
IND85958,77420.05,1802064.59,1959127.99,2804.37,438710.35,1552957,80730.17,8/4/2006,7/8/1919,Low,3763996.95,112919.9085,Australian,Female
IND24266,163043.73,1072353.02,1302218.19,4012.27,0,0,40255.35,9/17/2002,5/25/1923,Mid,2378583.48,71357.5044,Asian,Male
IND19846,97502.58,157753.41,385928.65,1344.22,21098.59,101864.9,20996.65,6/13/2019,8/29/1906,Low,545026.28,16350.7884,European,Female
IND93267,191630.74,1397029.05,703070.79,5646.48,475060.61,464733.21,2821.02,9/20/2013,5/21/1912,Mid,2105746.32,63172.3896,American,Male
IND80594,66802.23,386423.99,649812.08,2798.68,306891.9,249678.37,21076.9,10/3/2018,5/9/1907,Low,1039034.75,31171.0425,Australian,Female
IND80690,110364.71,94224.55,479127.01,752.52,239445.77,303360.74,26551.58,3/26/2004,11/15/1921,Mid,574104.08,17223.1224,European,Female
IND13801,125706.35,1617744.24,526397.01,4904.42,54417.43,94621.5,16818.52,12/31/2016,2/8/1909,Mid,2149045.67,64471.3701,European,Male
IND80847,30509.3,447251.73,708654.19,116.14,23471.19,86132.8,33808.99,3/23/2020,11/18/1905,Low,1156022.06,34680.6618,European,Female
IND56469,174820.33,376822.89,1101798.6,1423.87,165407,460184.04,48243,8/13/2000,6/28/1925,Mid,1480045.36,44401.3608,European,Female
IND96719,214432.05,601115.76,1457392.86,2129.4,297929.04,321080.65,6751.08,9/14/2020,5/27/1905,Mid,2060638.02,61819.1406,Australian,Female
IND69161,158390.39,424424.85,787650.25,92.75,401623.42,228195.13,2156.06,4/11/2020,10/30/1905,Mid,1212167.85,36365.0355,European,Female
IND63563,191377.91,1444418.31,1256997.06,3899.23,556405.28,753353.37,43399.16,11/7/2007,4/4/1918,Mid,2705314.6,81159.438,European,Female
IND33616,70008.45,139171.91,34164.75,243.3,41206.44,21291.09,9063.16,3/11/2012,11/30/1913,Low,173579.96,5207.3988,European,Female
IND61446,65431.3,352619.01,680989.78,2991.32,180326.38,364012.89,13655.57,10/6/2000,5/5/1925,Low,1036600.11,31098.0033,European,Female
IND71063,315981.67,758590.98,1445831.22,6394.97,679754.89,366021.86,66448.19,3/19/2001,11/22/1924,High,2210817.17,66324.5151,African,Female
IND41653,66391.14,536031.45,755302.89,141.3,42557.57,72218.9,3854.82,3/7/2021,12/4/1904,Low,1291475.64,38744.2692,European,Female
IND82371,51443.62,261255.79,1738470.8,7099.67,196918.77,158750.98,66527.81,12/16/2001,2/24/1924,Low,2006826.26,60204.7878,Australian,Female
IND75420,209712.86,226487.54,96489.56,2467.83,14653.47,64187.22,12887.17,1/17/2001,1/22/1925,Mid,325444.93,9763.3479,African,Male
IND95008,417117.08,981015.4,1188000.12,7436.68,530641.31,1248170.92,64086.92,6/19/2016,8/22/1909,High,2176452.2,65293.566,American,Male
IND56438,82231.69,36652.66,479827.46,4312.71,221825.89,378112.31,20722.36,4/10/2019,11/1/1906,Low,520792.83,15623.7849,European,Female
IND62378,158077.07,262656.05,1004496.25,6228,454672.42,622230.09,41574.52,4/5/2012,11/5/1913,Mid,1273380.3,38201.409,American,Male
IND84180,277452.63,205873.6,601229.85,2428.38,107978.21,171393.98,25416.68,3/17/2019,11/25/1906,Mid,809531.83,24285.9549,Asian,Female
IND69349,350625.04,867561.77,963282.93,6833.39,299355.37,314721.17,89702.47,12/8/2004,3/3/1921,High,1837678.09,55130.3427,Asian,Female
IND65968,185599.45,457126.66,407741.25,1233.15,107399.53,249011.02,26623.11,10/27/2001,4/14/1924,Mid,866101.06,25983.0318,American,Male
IND83086,95819.67,780831.58,351955.74,1816.94,103475.2,67504.79,9755.8,12/2/2008,3/9/1917,Low,1134604.26,34038.1278,American,Male
IND70927,30898.92,162813.13,395819.66,845.99,34951.52,149003.84,5480.14,2/28/2013,12/11/1912,Low,559478.78,16784.3634,European,Male
IND71808,66283.45,508481.5,319287.61,3500.2,73439.33,331244.51,9567.96,2/7/2004,1/2/1922,Low,831269.31,24938.0793,Asian,Male
IND17448,46525.22,381700.42,597224.79,1349.77,40560.73,61455.65,17195.67,2/3/2020,1/6/1906,Low,980274.98,29408.2494,European,Female
IND24125,231731.08,1198853.05,652778.42,2370.78,37062.96,50540.4,106.53,4/30/2018,10/12/1907,Mid,1854002.25,55620.0675,Asian,Male
IND96154,122947.04,34744.49,177518.04,364.7,162054.43,149788.71,22845.44,2/13/2021,12/26/1904,Mid,212627.23,6378.8169,European,Male
IND35689,123401.7,1033489.82,1678416.17,5618.62,344614.44,875211.28,85673.9,3/13/1995,11/29/1930,Mid,2717524.61,81525.7383,Australian,Male
IND28975,342354.81,1475135.45,616714.62,5913.22,271243.13,561804.44,64653.54,6/2/2011,9/9/1914,High,2097763.29,62932.8987,American,Female
IND39526,59012.4,65119.84,371481.53,1249.74,43035.09,25265.22,4403.3,1/11/2020,1/29/1906,Low,437851.11,13135.5333,Asian,Male
IND96775,162714.82,342340.6,873421.3,342.57,45424.18,35481.98,24733.71,10/24/2005,4/17/1920,Mid,1216104.47,36483.1341,European,Female
IND90131,157581.38,785409.84,1436150.34,5292.45,524354.59,466458.82,18663.8,11/22/1995,3/20/1930,Mid,2226852.63,66805.5789,Asian,Male
IND68422,75751.94,467736.47,1703957.08,6576.37,85768.71,185978.08,22662.59,10/28/2017,4/13/1908,Low,2178269.92,65348.0976,European,Female
IND34367,121290.33,1354505.05,1101119.76,2810.3,762865.78,604079.24,2175.48,10/28/2014,4/14/1911,Mid,2458435.11,73753.0533,Australian,Female
IND56930,100123.92,1263579.47,588852.5,5213.44,144149.23,226208.21,52584.84,3/21/2018,11/21/1907,Mid,1857645.41,55729.3623,European,Female
IND47675,41697.2,135573.47,751123.18,4324.19,458113.94,282047.76,30149.8,10/22/1995,4/20/1930,Low,891020.84,26730.6252,European,Male
IND91448,20674.14,770743.92,316932.98,2668.36,290972.29,246586.69,20937.56,7/2/1995,8/10/1930,Low,1090345.26,32710.3578,Asian,Female
IND37820,158667.27,595889.48,760343.56,169.94,23522.21,81111.08,25136.7,9/9/2019,6/2/1906,Mid,1356402.98,40692.0894,American,Male
IND25754,42783.86,703366.71,1159400.47,3264.19,0,0,44402.48,6/9/2005,9/1/1920,Low,1866031.37,55980.9411,European,Female
IND50610,73154.79,860465.42,730930.64,6759.92,809650.91,597876.69,5187.44,3/8/2008,12/3/1917,Low,1598155.98,47944.6794,American,Male
IND26467,179278.41,271176.21,1525523.09,5878.44,46202.04,71597.09,17116.17,10/5/2015,5/7/1910,Mid,1802577.74,54077.3322,Asian,Female
IND73333,337287.43,112600.93,1031824.45,1813.65,161577.81,171610.42,413.34,3/21/2012,11/20/1913,High,1146239.03,34387.1709,Asian,Female
IND69547,91325.45,1722890.07,1256481.75,8142.08,104650.04,52064.7,33788.13,6/1/2011,9/10/1914,Low,2987513.9,89625.417,American,Male
IND14819,123570.37,464089.94,534089.17,1478.23,5698.77,16761.09,25492.38,1/25/2019,1/15/1907,Mid,999657.34,29989.7202,Asian,Male
IND43846,208133.32,707351.57,721018.12,1476.26,194125.65,1074790.02,62873.28,11/9/2012,4/1/1913,Mid,1429845.95,42895.3785,European,Male
IND50683,171731.73,378784.85,1341318.89,4130.69,365193.24,281306.27,19452.66,3/14/2019,11/28/1906,Mid,1724234.43,51727.0329,European,Female
IND70906,89041.08,207413.11,460558.02,1276.31,17939.35,87586.24,2289.93,6/28/2020,8/13/1905,Low,669247.44,20077.4232,European,Female
IND57481,90878.3,1479472.5,945657.26,1848.48,216616.26,692722.7,3673.65,12/21/2021,2/19/1904,Low,2426978.24,72809.3472,European,Male
IND59872,194269.93,1036239.1,848117.62,3085.91,585679.37,594095.72,6651.8,12/11/2021,2/29/1904,Mid,1887442.63,56623.2789,Asian,Male
IND29699,244407.55,148105.88,1464641.47,160.92,177872.63,714666.81,2931.97,1/18/2006,1/22/1920,Mid,1612908.27,48387.2481,European,Female
IND74437,89835.34,1170365.01,1325281.55,478.23,210911.64,872960.82,43825.62,10/13/2003,4/29/1922,Low,2496124.79,74883.7437,European,Male
IND72103,251512.74,337250.6,251233.8,3613.77,109541.86,122302.9,34364.68,5/27/2021,9/14/1904,Mid,592098.17,17762.9451,Asian,Female
IND49677,29990.47,416331.58,493787.55,2847.68,84364.61,44093,16184.48,7/18/2006,7/25/1919,Low,912966.81,27389.0043,American,Male
IND68590,89882.99,857309,1491923.98,2666.57,38569.01,157424.55,62249.69,9/27/2019,5/15/1906,Low,2351899.55,70556.9865,Asian,Male
IND42163,166062.12,94568.8,336401.2,83.8,134989.07,63238.12,14772.92,2/1/2007,1/8/1919,Mid,431053.8,12931.614,American,Female
IND25041,245836.28,757839.23,437606.29,759.19,16587.2,74744.81,3237.41,3/14/2013,11/27/1912,Mid,1196204.71,35886.1413,Australian,Female
IND32204,340982.2,923578.54,1006246.11,2538.76,125629.06,166278.96,22111.56,3/8/2020,12/3/1905,High,1932363.41,57970.9023,Asian,Female
IND94129,99927.63,115782.46,459031.79,579.14,15276.19,13791.01,10968.36,11/21/2017,3/20/1908,Low,575393.39,17261.8017,European,Female
IND68054,98458.06,470697.02,376548.75,2086.16,229010.77,263516.52,5986.98,11/29/2020,3/12/1905,Low,849331.93,25479.9579,European,Male
IND98980,38002.72,282746.52,254947.6,2262.89,253758.87,317523.92,11236.21,9/16/2015,5/26/1910,Low,539957.01,16198.7103,European,Female
IND77041,68540.57,208728.05,1016647.91,6049.74,266490.03,1071782.13,68334.88,11/13/2008,3/28/1917,Low,1231425.7,36942.771,Australian,Female
IND56058,232630.34,256989.41,606146.02,3004.51,34317.33,20320.26,24242.82,9/14/2021,5/27/1904,Mid,866139.94,25984.1982,European,Female
IND89708,123854.66,721781.54,734227.03,6590.94,108414.38,108776.97,22412.76,1/15/2006,1/25/1920,Mid,1462599.51,43877.9853,European,Female
IND71190,281097.73,612848.63,925647.61,6240.59,472970.53,402900.82,10046.04,2/16/2015,12/24/1910,Mid,1544736.83,46342.1049,European,Male
IND70757,98764.34,117867.76,45228.19,425.1,28301.42,24108.61,16602.52,9/16/2009,5/25/1916,Low,163521.05,4905.6315,Asian,Male
IND15919,327053.35,198880.12,1385622.98,3322.53,437157.77,280229.34,62268.46,9/18/1999,5/24/1926,High,1587825.63,47634.7689,European,Male
IND59154,145351.01,1266636.67,1603253.74,4530.66,81317.23,183442.9,60661.14,11/27/2017,3/14/1908,Mid,2874421.07,86232.6321,European,Male
IND25459,94711.61,426759.8,1540519.46,11756.75,52535.62,146643.51,26495.88,1/6/2021,2/2/1905,Low,1979036.01,59371.0803,Asian,Female
IND29817,129558.06,259774.42,104134.93,916.1,97834.34,52883.43,6109.39,5/27/2018,9/15/1907,Mid,364825.45,10944.7635,European,Male
IND82819,26994.24,299906.15,167690.91,1862.79,75032.89,165496.6,15247.41,1/18/2008,1/22/1918,Low,469459.85,14083.7955,American,Male
IND48072,355157.28,590881.31,915318.48,634.3,218525.29,284305.86,78541.76,10/29/2005,4/12/1920,High,1506834.09,45205.0227,Asian,Male
IND36436,41767.79,485044.13,541229.47,2441.01,28086.15,85261.53,22408.06,4/24/2001,10/17/1924,Low,1028714.61,30861.4383,European,Male
IND85558,67275.34,36150.6,146020.64,1931.84,47173.12,19645.23,28646.69,11/8/2020,4/2/1905,Low,184103.08,5523.0924,European,Male
IND21262,242779.9,610132.67,361619.85,3344.54,206329.91,672252.85,1940.57,7/14/2011,7/29/1914,Mid,975097.06,29252.9118,Asian,Male
IND25060,222899.46,1056210.15,692560.08,3614.94,184674.75,376189.3,36158.13,9/16/2003,5/26/1922,Mid,1752385.17,52571.5551,American,Female
IND50748,159565.95,30799.52,150074.14,214.3,96286.08,153777.15,7605.92,10/29/2016,4/12/1909,Mid,181087.96,5432.6388,European,Male
IND53747,146013.3,501918.03,1325879.28,5845.32,60741.76,375169.7,37488.83,8/25/2013,6/16/1912,Mid,1833642.63,55009.2789,European,Male
IND17734,97226.35,204220.49,385574.52,230.46,46245.79,100534.33,17867.54,8/9/2008,7/2/1917,Low,590025.47,17700.7641,European,Male
IND92033,141166.41,463993.93,579505.63,733.15,485736.31,174935.05,19931.45,4/9/2004,11/1/1921,Mid,1044232.71,31326.9813,European,Female
IND52344,93955.28,210735.85,886219.49,3247.58,186893.03,495223.45,52917.3,4/12/2019,10/30/1906,Low,1100202.92,33006.0876,Asian,Female
IND75455,320879.52,970674.43,146340.1,1144.32,310202.08,553932.29,32401.15,9/12/2000,5/29/1925,High,1118158.85,33544.7655,Asian,Female
IND69891,54290.17,643495.1,177830.8,956.96,168818.87,511572.35,23723.44,6/2/2016,9/8/1909,Low,822282.86,24668.4858,European,Female
IND42851,330308.97,402515.4,1653819.7,6638.09,446450.79,239938.34,6083.35,10/10/2020,5/1/1905,High,2062973.19,61889.1957,European,Female
IND74794,154172.7,59079.38,157943.52,2203.99,124259.28,53679.45,6013.98,2/10/2016,12/30/1909,Mid,219226.89,6576.8067,American,Female
IND55441,157969.47,93297.66,582802.8,866.95,114620.27,417200.21,9192.55,1/11/2020,1/29/1906,Mid,676967.41,20309.0223,European,Male
IND97245,109137.69,170751.62,667411.47,1592.08,128132.91,143858.09,6328.24,10/7/2009,5/4/1916,Mid,839755.17,25192.6551,Asian,Female
IND80718,150527.18,364947.36,115375.29,669.74,218785.94,164226.31,1631.12,3/19/1996,11/22/1929,Mid,480992.39,14429.7717,European,Male
IND60540,183239.56,1563406.77,1148859.01,4405.46,0,0,42021.26,3/10/2016,12/1/1909,Mid,2716671.24,81500.1372,European,Female
IND84388,279987.37,872874.22,967363.07,1908.18,87840.43,212048.67,6347.17,2/4/1996,1/5/1930,Mid,1842145.47,55264.3641,Asian,Male
IND73711,274732.47,254175.22,754618.29,1924.04,244800.03,404681.24,7197.51,7/2/2003,8/10/1922,Mid,1010717.55,30321.5265,Asian,Male
IND70721,65580.31,361994.69,300334.45,1516.96,152893.84,211139.11,16609.5,9/25/2020,5/16/1905,Low,663846.1,19915.383,European,Male
IND91832,212637,972318.74,1887293.47,7325.29,753084.52,749199.78,75058.44,4/22/2006,10/20/1919,Mid,2866937.5,86008.125,European,Female
IND95921,76947.92,642373.3,866120.54,1681.78,136755.96,288244.41,14367.51,7/26/2019,7/17/1906,Low,1510175.62,45305.2686,American,Male
IND94561,129121.92,921744.22,1441628.12,7002.94,1051691.26,390495.02,51998.58,2/19/2005,12/20/1920,Mid,2370375.28,71111.2584,European,Male
IND38595,268015.13,169872.48,1128644.73,1025.69,402389.45,275266.42,61204.73,6/29/2014,8/13/1911,Mid,1299542.9,38986.287,European,Male
IND31346,54145.81,402192.3,2114414.9,10499.6,234406.72,1065485.1,71126.89,7/6/2016,8/5/1909,Low,2527106.8,75813.204,European,Male
IND70209,109428.74,469326.05,502983.4,1157.23,145980.36,210069.3,18989.35,4/26/2007,10/16/1918,Mid,973466.68,29204.0004,Asian,Male
IND27981,50756.65,585444.33,404897.06,2477.19,48821.76,74455.84,3990.34,8/12/2001,6/29/1924,Low,992818.58,29784.5574,European,Male
IND79163,63531.71,890250.08,727017.04,5078.54,300767.4,304515.28,40070.57,9/23/2000,5/18/1925,Low,1622345.66,48670.3698,American,Female
IND59205,207771.28,342874.72,197690.13,2872.37,357650.76,648372.71,8222.67,12/25/2000,2/14/1925,Mid,543437.22,16303.1166,Australian,Female
IND84529,46553.21,818243.62,531592.36,1323.02,217192.39,171968.37,26938.93,7/15/2012,7/27/1913,Low,1351159,40534.77,European,Female
IND63017,70523.24,159503.35,209649.95,1198.93,76738.8,212181.01,12171.58,7/18/2007,7/25/1918,Low,370352.23,11110.5669,American,Female
IND24293,68103.92,238333.77,624102.1,1305.32,56955.5,53395.78,23111.82,12/20/2006,2/20/1919,Low,863741.19,25912.2357,American,Male
IND94962,137176.77,403504.8,769435.57,630.68,111913.24,485574,26666.15,1/4/1999,2/5/1927,Mid,1173571.05,35207.1315,Asian,Female
IND35866,140915.21,476721.61,133351.92,71.93,78185.32,317896.35,17307.76,5/26/2002,9/16/1923,Mid,610145.46,18304.3638,American,Male
IND55044,97850.68,337786.64,219390.44,2457.74,405047.65,253607.65,13410.06,12/26/2010,2/14/1915,Low,559634.82,16789.0446,Asian,Male
IND94695,439605.09,993887.33,989192.36,5837.24,827309.34,368160.55,26346.28,6/1/2002,9/10/1923,High,1988916.93,59667.5079,European,Male
IND28537,62182.99,522778.94,1037062.41,3792.61,120599.31,517563.17,35526.35,3/8/2002,12/4/1923,Low,1563633.96,46909.0188,Asian,Male
IND85021,255296.03,1415820.14,1358271.49,4377.72,780070.85,504356.15,38540.5,10/28/2003,4/14/1922,Mid,2778469.35,83354.0805,Asian,Male
IND29986,85014.81,154547.33,745880.04,1951.93,173072.96,137167.38,41964.65,1/11/2008,1/29/1918,Low,902379.3,27071.379,European,Male
IND86878,55938.65,214211.09,426012.91,2625.13,270329.78,158087.59,32885.19,3/3/2014,12/9/1911,Low,642849.13,19285.4739,European,Male
IND60465,298461.74,604016.19,218743.43,2291.56,135217.37,470536.63,17905.39,5/31/2021,9/10/1904,Mid,825051.18,24751.5354,European,Female
IND73125,170196.21,75106.9,774340.56,168.84,157911.03,242146.13,29122.63,2/20/2018,12/20/1907,Mid,849616.3,25488.489,European,Female
IND98233,270186.79,317350.19,526534.44,827.08,358926.14,162819.32,6046.21,11/23/2016,3/18/1909,Mid,844711.71,25341.3513,American,Male
IND68679,214018.81,488480.96,1731871.14,1383.56,278378.16,361530.07,37817.44,12/14/2002,2/26/1923,Mid,2221735.66,66652.0698,American,Male
IND14562,31668.58,387639.88,1014635.93,2440.39,232169.65,224220.04,17761.56,2/1/2014,1/8/1912,Low,1404716.2,42141.486,European,Female
IND96926,83445.12,699847.37,1575375.19,2399.03,311392.12,491436.64,28526.77,11/19/1995,3/23/1930,Low,2277621.59,68328.6477,African,Male
IND40602,186157.65,699769.88,544291.13,2568.83,64494.39,53417.32,19971,11/9/2016,4/1/1909,Mid,1246629.84,37398.8952,African,Male
IND47214,329750.77,400978.71,2706295.68,3587.99,61842.63,180374.34,30350.22,12/23/2018,2/17/1907,High,3110862.38,93325.8714,Asian,Male
IND71720,286163.28,585370.3,1005872.62,684.43,258272.52,435407.24,18892.44,2/5/2007,1/4/1919,Mid,1591927.35,47757.8205,European,Female
IND56484,267268.83,706552.99,1121639.52,5722.25,196319.54,573661,54926.84,10/4/2009,5/7/1916,Mid,1833914.76,55017.4428,American,Male
IND53058,301973.79,486457.54,1538615.36,602.91,614675.04,667520.4,69766.87,5/6/2003,10/6/1922,High,2025675.81,60770.2743,Australian,Male
IND95957,361194.75,752660.82,1300895.34,4129.29,137574.28,58091.47,38908.98,5/8/2009,10/3/1916,High,2057685.45,61730.5635,European,Male
IND38845,201718.07,847474.6,1535701.13,1573.73,594795.53,337423.13,65380.86,1/3/2002,2/6/1924,Mid,2384749.46,71542.4838,European,Male
IND99278,89395.04,76618.94,1042244.54,775.2,233083.38,415038.79,11554.13,2/11/2021,12/28/1904,Low,1119638.68,33589.1604,Asian,Female
IND26586,83916.94,556722.2,110532.56,3020.89,26913.39,245982.58,24446.02,3/8/1995,12/4/1930,Low,670275.65,20108.2695,Asian,Female
IND66416,185453.7,81096.58,426419.84,808.9,51315.57,37145.8,12944.45,12/11/2014,3/1/1911,Mid,508325.32,15249.7596,European,Male
IND38924,197406.04,973262.67,402418.28,5608.06,524301.4,375131.47,12894.52,1/25/2020,1/15/1906,Mid,1381289.01,41438.6703,American,Male
IND36717,328178.82,219621.06,488293.09,3543.83,42305.39,72826.18,33823.92,3/30/2001,11/11/1924,High,711457.98,21343.7394,European,Female
IND73287,114861.31,390831.86,581358.97,122.6,136131.9,473185.76,73873.14,1/16/2020,1/24/1906,Mid,972313.43,29169.4029,American,Male
IND21305,323979.45,2080975.63,1225924.24,2910.47,339262.78,334798.79,65549.21,10/16/2018,4/26/1907,High,3309810.34,99294.3102,European,Female
IND86054,89581.22,205523.86,155807.74,1879.36,107467.94,357773.59,889.01,5/23/2015,9/19/1910,Low,363210.96,10896.3288,European,Female
IND94339,86007.4,975004.06,1366749.01,4231.61,840893.93,312225.56,17761.25,7/5/2009,8/6/1916,Low,2345984.68,70379.5404,American,Female
IND24875,38135.12,90593.93,733259.03,2302.8,61487.99,363338.15,4458.22,5/12/2005,9/29/1920,Low,826155.76,24784.6728,Australian,Female
IND77399,168548.81,479366.24,1180921.89,4200.14,440322.17,138466.09,26218.52,8/20/2021,6/21/1904,Mid,1664488.27,49934.6481,European,Female
IND32150,52311.35,253965.36,594204,980.95,42541.61,44123.6,24562.09,4/19/1995,10/23/1930,Low,849150.31,25474.5093,European,Female
IND22235,348995.08,75319.86,1145747.87,5243.7,27793.13,81592.12,20904.35,12/31/2016,2/8/1909,High,1226311.43,36789.3429,European,Male
IND89957,151372.02,468449.35,1132663.75,1263.67,388664.61,458741.29,8605.03,6/7/2011,9/4/1914,Mid,1602376.77,48071.3031,European,Female
IND95344,211439.78,530674.17,492411.01,8344.89,329551.48,391927.79,34703.17,12/21/2004,2/18/1921,Mid,1031430.07,30942.9021,American,Male
IND60238,111739.68,31372.2,498825.24,1404.71,253264.35,149860.56,22981.18,2/26/2010,12/14/1915,Mid,531602.15,15948.0645,European,Male
IND63877,63751.52,229166.26,476986.33,3814.7,34195.07,50235.92,20909.34,12/25/2014,2/15/1911,Low,709967.29,21299.0187,European,Female
IND46444,52279.76,976660.42,338329.22,2159.14,367705.48,310299.98,11617.34,12/28/2005,2/12/1920,Low,1317148.78,39514.4634,European,Female
IND90967,48676.4,74495.92,312041.11,1604.4,87806.59,58466.85,996.26,12/15/2007,2/25/1918,Low,388141.43,11644.2429,African,Female
IND62715,157185.1,313641.87,1113509.64,548.09,347071.36,404294.59,4902.71,5/25/2019,9/17/1906,Mid,1427699.6,42830.988,Asian,Female
IND22819,220180.16,622004.87,458090.88,3655.35,157464.78,213314.36,6666.81,7/15/2013,7/27/1912,Mid,1083751.1,32512.533,European,Female
IND30005,263984.77,307888.81,88652.12,1761.41,168017.85,258489,842.69,4/30/2008,10/11/1917,Mid,398302.34,11949.0702,African,Female
